ngram,counts,freq
sinusitis,1,1.48074439982468e-06
siobhan,1,1.48074439982468e-06
sioure,1,1.48074439982468e-06
sioux,1,1.48074439982468e-06
sip,13,1.18459551985974e-05
sipeterking,1,1.48074439982468e-06
sipped,3,4.44223319947404e-06
sipper,2,2.96148879964936e-06
sippie,1,1.48074439982468e-06
sipping,13,1.33266995984221e-05
sipprelle,1,1.48074439982468e-06
sips,1,1.48074439982468e-06
sir,64,6.66334979921106e-05
sirah,1,1.48074439982468e-06
sire,1,1.48074439982468e-06
siree,1,1.48074439982468e-06
siren,5,7.4037219991234e-06
sirens,6,8.88446639894808e-06
sirhan,1,1.48074439982468e-06
siri,9,1.33266995984221e-05
sirius,5,5.92297759929872e-06
siriusxm,1,1.48074439982468e-06
sirleaf,1,1.48074439982468e-06
sirloin,1,1.48074439982468e-06
sirs,1,1.48074439982468e-06
sis,29,2.36919103971949e-05
sisafter,1,1.48074439982468e-06
sisk,2,2.96148879964936e-06
sissies,1,1.48074439982468e-06
sisso,1,1.48074439982468e-06
sisson,1,1.48074439982468e-06
sissons,1,1.48074439982468e-06
sissos,1,1.48074439982468e-06
sissy,1,1.48074439982468e-06
sista,3,2.96148879964936e-06
sistaa,1,1.48074439982468e-06
sistahs,1,1.48074439982468e-06
sistas,1,1.48074439982468e-06
sister,160,6.51527535922859e-05
sisterbrother,1,1.48074439982468e-06
sisterdad,1,1.48074439982468e-06
sisterhood,1,1.48074439982468e-06
sisterinlaw,3,2.96148879964936e-06
sisterly,1,1.48074439982468e-06
sisters,46,3.84993543954417e-05
sisto,2,2.96148879964936e-06
sisyphuslike,1,1.48074439982468e-06
sit,168,8.14409419903574e-05
sitar,1,1.48074439982468e-06
sitback,1,1.48074439982468e-06
sitch,1,1.48074439982468e-06
sitcom,7,1.03652107987728e-05
sitcoms,2,2.96148879964936e-06
sitdown,1,1.48074439982468e-06
site,252,0.000152516673181942
siteabout,1,1.48074439982468e-06
sited,1,1.48074439982468e-06
sitedownloading,1,1.48074439982468e-06
siteor,1,1.48074439982468e-06
siteowners,1,1.48074439982468e-06
sites,90,9.18061527891301e-05
sitesin,1,1.48074439982468e-06
sitesover,1,1.48074439982468e-06
sitess,1,1.48074439982468e-06
sitestools,1,1.48074439982468e-06
sitewoof,1,1.48074439982468e-06
siti,2,2.96148879964936e-06
sitin,1,1.48074439982468e-06
siting,1,1.48074439982468e-06
sits,43,4.88645651942144e-05
sitta,1,1.48074439982468e-06
sitter,3,4.44223319947404e-06
sittin,7,1.03652107987728e-05
sitting,173,0.000168804861580014
situate,1,1.48074439982468e-06
situated,6,8.88446639894808e-06
situates,1,1.48074439982468e-06
situation,129,9.47676415887795e-05
situationbut,1,1.48074439982468e-06
situations,38,3.99800987952664e-05
situationspecific,1,1.48074439982468e-06
situps,2,1.48074439982468e-06
siu,4,4.44223319947404e-06
siuc,1,1.48074439982468e-06
siue,2,2.96148879964936e-06
siva,1,1.48074439982468e-06
six,280,0.000193977516377033
sixday,2,2.96148879964936e-06
sixers,7,1.03652107987728e-05
sixes,1,1.48074439982468e-06
sixfigure,3,2.96148879964936e-06
sixfoottall,1,1.48074439982468e-06
sixfurlong,1,1.48074439982468e-06
sixgame,1,1.48074439982468e-06
sixgirl,1,1.48074439982468e-06
sixgun,1,1.48074439982468e-06
sixhundred,1,1.48074439982468e-06
sixlane,1,1.48074439982468e-06
sixmonth,4,4.44223319947404e-06
sixpack,1,1.48074439982468e-06
sixpacks,1,1.48074439982468e-06
sixperson,1,1.48074439982468e-06
sixplayer,1,1.48074439982468e-06
sixrun,2,1.48074439982468e-06
sixseat,1,1.48074439982468e-06
sixshot,1,1.48074439982468e-06
sixspeed,1,1.48074439982468e-06
sixteen,10,1.33266995984221e-05
sixteenandahalf,1,1.48074439982468e-06
sixteenth,1,1.48074439982468e-06
sixteenyearold,2,2.96148879964936e-06
sixth,49,3.7018609995617e-05
sixthform,1,1.48074439982468e-06
sixthgrade,2,2.96148879964936e-06
sixthgraders,1,1.48074439982468e-06
sixthranked,1,1.48074439982468e-06
sixthseason,1,1.48074439982468e-06
sixties,3,4.44223319947404e-06
sixtieth,1,1.48074439982468e-06
sixty,5,5.92297759929872e-06
sixtyseven,1,1.48074439982468e-06
sixweek,2,2.96148879964936e-06
sixword,1,1.48074439982468e-06
sixx,1,1.48074439982468e-06
sixxam,1,1.48074439982468e-06
sixyear,1,1.48074439982468e-06
sixyearold,1,1.48074439982468e-06
sizable,3,4.44223319947404e-06
size,165,0.0001140173187865
sizeable,1,1.48074439982468e-06
sizeanders,1,1.48074439982468e-06
sizebruce,1,1.48074439982468e-06
sizebutthey,1,1.48074439982468e-06
sizecourtesy,1,1.48074439982468e-06
sized,12,1.62881883980715e-05
sizemore,5,5.92297759929872e-06
sizes,26,2.96148879964936e-05
sizeterry,1,1.48074439982468e-06
sizethe,1,1.48074439982468e-06
sizing,1,1.48074439982468e-06
sizzler,1,1.48074439982468e-06
sizzles,1,1.48074439982468e-06
sizzlin,1,1.48074439982468e-06
sizzling,2,2.96148879964936e-06
sj,2,2.96148879964936e-06
sjc,1,1.48074439982468e-06
sjcjjwjskxowopad,1,1.48074439982468e-06
sjctie,1,1.48074439982468e-06
sjled,1,1.48074439982468e-06
sjogren,1,1.48074439982468e-06
sjsu,2,2.96148879964936e-06
sk,5,7.4037219991234e-06
ska,7,1.03652107987728e-05
skadi,1,1.48074439982468e-06
skaer,1,1.48074439982468e-06
skafidas,1,1.48074439982468e-06
skaphe,1,1.48074439982468e-06
skareggae,1,1.48074439982468e-06
skarsgrd,1,1.48074439982468e-06
skate,19,2.66533991968442e-05
skateboard,3,4.44223319947404e-06
skateboarder,1,1.48074439982468e-06
skateboarders,1,1.48074439982468e-06
skateboardingyeeee,1,1.48074439982468e-06
skateboards,2,2.96148879964936e-06
skated,1,1.48074439982468e-06
skatei,1,1.48074439982468e-06
skatepark,2,2.96148879964936e-06
skater,1,1.48074439982468e-06
skaters,2,2.96148879964936e-06
skaterz,1,1.48074439982468e-06
skates,2,2.96148879964936e-06
skateslow,1,1.48074439982468e-06
skatin,1,1.48074439982468e-06
skating,9,1.18459551985974e-05
skcnation,1,1.48074439982468e-06
sked,1,1.48074439982468e-06
skee,1,1.48074439982468e-06
skeedaddled,1,1.48074439982468e-06
skeet,1,1.48074439982468e-06
skeeter,2,2.96148879964936e-06
skein,1,1.48074439982468e-06
skeins,3,4.44223319947404e-06
skejidea,1,1.48074439982468e-06
skeletal,5,5.92297759929872e-06
skeleton,4,4.44223319947404e-06
skeletons,4,5.92297759929872e-06
skelos,1,1.48074439982468e-06
skelton,3,4.44223319947404e-06
skepoet,1,1.48074439982468e-06
skeptic,1,1.48074439982468e-06
skeptical,10,1.03652107987728e-05
skepticism,6,8.88446639894808e-06
skeptics,6,7.4037219991234e-06
sketch,32,3.40571211959676e-05
sketched,1,1.48074439982468e-06
sketcher,1,1.48074439982468e-06
sketches,7,8.88446639894808e-06
sketchie,1,1.48074439982468e-06
sketching,3,4.44223319947404e-06
sketchup,1,1.48074439982468e-06
sketchy,3,4.44223319947404e-06
skewed,2,2.96148879964936e-06
skewer,3,4.44223319947404e-06
skewered,1,1.48074439982468e-06
skewers,3,1.48074439982468e-06
skews,2,2.96148879964936e-06
ski,16,1.92496771977208e-05
skibell,1,1.48074439982468e-06
skid,2,2.96148879964936e-06
skidmore,3,4.44223319947404e-06
skied,1,1.48074439982468e-06
skiedsnowboarded,1,1.48074439982468e-06
skier,2,2.96148879964936e-06
skies,24,1.92496771977208e-05
skiff,1,1.48074439982468e-06
skii,1,1.48074439982468e-06
skiiers,1,1.48074439982468e-06
skiing,9,1.33266995984221e-05
skiles,1,1.48074439982468e-06
skilful,1,1.48074439982468e-06
skill,30,3.7018609995617e-05
skilled,9,1.18459551985974e-05
skilledtrades,1,1.48074439982468e-06
skillet,18,1.48074439982468e-05
skillets,1,1.48074439982468e-06
skillfully,1,1.48074439982468e-06
skills,100,0.000109575085587026
skillsclimbing,1,1.48074439982468e-06
skillsin,1,1.48074439982468e-06
skillups,1,1.48074439982468e-06
skillz,2,2.96148879964936e-06
skim,2,2.96148879964936e-06
skimmed,3,4.44223319947404e-06
skimming,2,2.96148879964936e-06
skimp,3,4.44223319947404e-06
skimping,1,1.48074439982468e-06
skimreading,1,1.48074439982468e-06
skin,116,9.03254083893055e-05
skinapply,1,1.48074439982468e-06
skincare,3,4.44223319947404e-06
skinless,1,1.48074439982468e-06
skinlessboneless,1,1.48074439982468e-06
skinned,5,5.92297759929872e-06
skinner,8,1.18459551985974e-05
skinny,29,3.40571211959676e-05
skinnygirl,1,1.48074439982468e-06
skinpicking,1,1.48074439982468e-06
skins,14,1.62881883980715e-05
skintimate,1,1.48074439982468e-06
skip,29,3.40571211959676e-05
skipped,17,1.92496771977208e-05
skipper,2,2.96148879964936e-06
skippers,1,1.48074439982468e-06
skipping,11,1.62881883980715e-05
skippinsmh,1,1.48074439982468e-06
skippy,1,1.48074439982468e-06
skips,5,7.4037219991234e-06
skirmish,3,4.44223319947404e-06
skirmishes,2,2.96148879964936e-06
skirmishing,1,1.48074439982468e-06
skirt,24,2.51726547970196e-05
skirting,1,1.48074439982468e-06
skirts,6,7.4037219991234e-06
skirtswishing,1,1.48074439982468e-06
skis,1,1.48074439982468e-06
skit,2,2.96148879964936e-06
skits,1,1.48074439982468e-06
skittered,1,1.48074439982468e-06
skittles,5,7.4037219991234e-06
skittlestaste,1,1.48074439982468e-06
skivvies,1,1.48074439982468e-06
skjersaa,1,1.48074439982468e-06
skoda,2,2.96148879964936e-06
skokie,1,1.48074439982468e-06
skol,1,1.48074439982468e-06
skolnick,1,1.48074439982468e-06
skomal,1,1.48074439982468e-06
skomsvold,1,1.48074439982468e-06
skool,4,5.92297759929872e-06
skov,1,1.48074439982468e-06
skovhus,1,1.48074439982468e-06
skowron,2,2.96148879964936e-06
skrillex,1,1.48074439982468e-06
skrip,1,1.48074439982468e-06
skripper,1,1.48074439982468e-06
skrobot,1,1.48074439982468e-06
skulking,2,2.96148879964936e-06
skull,12,1.18459551985974e-05
skullbones,1,1.48074439982468e-06
skulls,3,4.44223319947404e-06
skully,1,1.48074439982468e-06
skunk,2,2.96148879964936e-06
skunky,1,1.48074439982468e-06
skurnik,1,1.48074439982468e-06
skus,1,1.48074439982468e-06
sky,92,5.03453095940391e-05
skybet,1,1.48074439982468e-06
skyblue,1,1.48074439982468e-06
skybox,3,2.96148879964936e-06
skydiving,3,4.44223319947404e-06
skye,1,1.48074439982468e-06
skyhawk,1,1.48074439982468e-06
skyhawks,2,2.96148879964936e-06
skylar,1,1.48074439982468e-06
skylark,1,1.48074439982468e-06
skyler,1,1.48074439982468e-06
skylight,2,2.96148879964936e-06
skylights,1,1.48074439982468e-06
skyline,15,1.33266995984221e-05
skynyrd,1,1.48074439982468e-06
skype,21,2.07304215975455e-05
skyped,3,4.44223319947404e-06
skypeforgive,1,1.48074439982468e-06
skyping,6,8.88446639894808e-06
skyrim,3,4.44223319947404e-06
skyrocket,1,1.48074439982468e-06
skyrocketing,3,2.96148879964936e-06
skys,1,1.48074439982468e-06
skyscraper,3,4.44223319947404e-06
skyscrapers,4,5.92297759929872e-06
skywalker,1,1.48074439982468e-06
skyward,4,5.92297759929872e-06
skywatching,1,1.48074439982468e-06
skywater,1,1.48074439982468e-06
skyways,1,1.48074439982468e-06
skyy,1,1.48074439982468e-06
sl,2,2.96148879964936e-06
sla,4,5.92297759929872e-06
slab,7,8.88446639894808e-06
slabs,3,4.44223319947404e-06
slack,5,2.96148879964936e-06
slacker,4,5.92297759929872e-06
slackercom,1,1.48074439982468e-06
slackin,3,2.96148879964936e-06
slacking,1,1.48074439982468e-06
slackkey,1,1.48074439982468e-06
slacks,1,1.48074439982468e-06
slacs,1,1.48074439982468e-06
sladen,1,1.48074439982468e-06
slader,1,1.48074439982468e-06
slagg,1,1.48074439982468e-06
slagging,1,1.48074439982468e-06
slain,2,2.96148879964936e-06
slainte,1,1.48074439982468e-06
slalom,1,1.48074439982468e-06
slam,20,2.07304215975455e-05
slamfist,1,1.48074439982468e-06
slammed,10,1.33266995984221e-05
slammin,1,1.48074439982468e-06
slamming,4,5.92297759929872e-06
slammingswearing,1,1.48074439982468e-06
slams,4,5.92297759929872e-06
slander,1,1.48074439982468e-06
slanderous,1,1.48074439982468e-06
slanders,1,1.48074439982468e-06
slang,6,8.88446639894808e-06
slant,1,1.48074439982468e-06
slanted,2,2.96148879964936e-06
slap,27,3.10956323963183e-05
slapanddash,1,1.48074439982468e-06
slapped,9,1.33266995984221e-05
slappers,1,1.48074439982468e-06
slappin,1,1.48074439982468e-06
slapping,2,2.96148879964936e-06
slappy,1,1.48074439982468e-06
slaps,8,1.18459551985974e-05
slash,7,8.88446639894808e-06
slashed,4,5.92297759929872e-06
slasher,3,4.44223319947404e-06
slashes,1,1.48074439982468e-06
slashing,1,1.48074439982468e-06
slate,13,1.62881883980715e-05
slated,9,1.18459551985974e-05
slaten,1,1.48074439982468e-06
slatenfeldman,1,1.48074439982468e-06
slates,3,4.44223319947404e-06
slatest,1,1.48074439982468e-06
slather,1,1.48074439982468e-06
slathering,1,1.48074439982468e-06
slatkin,4,5.92297759929872e-06
slats,1,1.48074439982468e-06
slattery,1,1.48074439982468e-06
slaughter,13,1.48074439982468e-05
slaughtering,1,1.48074439982468e-06
slave,15,1.48074439982468e-05
slavery,6,7.4037219991234e-06
slaves,5,7.4037219991234e-06
slaveyard,1,1.48074439982468e-06
slavish,1,1.48074439982468e-06
slavoj,1,1.48074439982468e-06
slaw,2,2.96148879964936e-06
slay,8,1.03652107987728e-05
slayed,1,1.48074439982468e-06
slayer,6,7.4037219991234e-06
slayers,1,1.48074439982468e-06
slaying,4,4.44223319947404e-06
slayings,4,1.48074439982468e-06
slbs,1,1.48074439982468e-06
slc,1,1.48074439982468e-06
slcwebinar,1,1.48074439982468e-06
sle,1,1.48074439982468e-06
sleazy,3,4.44223319947404e-06
sled,3,4.44223319947404e-06
sledding,2,2.96148879964936e-06
sledgehammer,2,1.48074439982468e-06
sledgehammers,2,2.96148879964936e-06
sleds,2,2.96148879964936e-06
sleek,7,7.4037219991234e-06
sleeker,1,1.48074439982468e-06
sleekest,1,1.48074439982468e-06
sleep,342,0.000171766350379663
sleepaholic,1,1.48074439982468e-06
sleeper,9,1.03652107987728e-05
sleepers,1,1.48074439982468e-06
sleepever,1,1.48074439982468e-06
sleephere,1,1.48074439982468e-06
sleepi,3,4.44223319947404e-06
sleepin,1,1.48074439982468e-06
sleeping,69,6.959498679176e-05
sleepingima,1,1.48074439982468e-06
sleepingits,1,1.48074439982468e-06
sleepless,6,7.4037219991234e-06
sleeply,1,1.48074439982468e-06
sleepover,7,7.4037219991234e-06
sleepovers,1,1.48074439982468e-06
sleeps,10,1.03652107987728e-05
sleepsand,1,1.48074439982468e-06
sleepy,37,3.2576376796143e-05
sleepyness,1,1.48074439982468e-06
sleepytime,1,1.48074439982468e-06
sleepywent,1,1.48074439982468e-06
sleepyy,1,1.48074439982468e-06
sleet,1,1.48074439982468e-06
sleeths,1,1.48074439982468e-06
sleeve,16,1.92496771977208e-05
sleeves,4,5.92297759929872e-06
sleigh,2,2.96148879964936e-06
sleight,1,1.48074439982468e-06
sleletons,1,1.48074439982468e-06
slender,2,2.96148879964936e-06
slept,28,2.66533991968442e-05
sleuth,1,1.48074439982468e-06
sleuthing,1,1.48074439982468e-06
slew,13,4.44223319947404e-06
slezak,1,1.48074439982468e-06
sliac,1,1.48074439982468e-06
slic,1,1.48074439982468e-06
slice,40,3.40571211959676e-05
sliced,22,2.81341435966689e-05
slicer,3,4.44223319947404e-06
slices,34,3.7018609995617e-05
sliceschunks,1,1.48074439982468e-06
slicing,4,5.92297759929872e-06
slick,9,1.18459551985974e-05
slickdealsfront,1,1.48074439982468e-06
slickedback,1,1.48074439982468e-06
slickly,1,1.48074439982468e-06
slid,6,8.88446639894808e-06
slide,23,2.96148879964936e-05
slidell,2,2.96148879964936e-06
slideout,1,1.48074439982468e-06
slider,4,5.92297759929872e-06
sliders,3,4.44223319947404e-06
slides,11,1.48074439982468e-05
slideshare,1,1.48074439982468e-06
slideshow,5,5.92297759929872e-06
sliding,11,1.03652107987728e-05
slight,23,1.77689327978962e-05
slighter,1,1.48074439982468e-06
slightest,11,1.48074439982468e-06
slightly,97,8.73639195896561e-05
slightlyuninformed,1,1.48074439982468e-06
slightness,1,1.48074439982468e-06
slim,17,2.22111659973702e-05
slimane,1,1.48074439982468e-06
slime,9,1.03652107987728e-05
slimfast,1,1.48074439982468e-06
slimgoodiefrom,1,1.48074439982468e-06
slimmer,3,4.44223319947404e-06
slimmers,1,1.48074439982468e-06
slimming,2,2.96148879964936e-06
slimy,2,2.96148879964936e-06
sling,2,2.96148879964936e-06
slingbacks,1,1.48074439982468e-06
slinging,3,4.44223319947404e-06
slingshot,1,1.48074439982468e-06
slink,1,1.48074439982468e-06
slinking,1,1.48074439982468e-06
slinks,1,1.48074439982468e-06
slinky,2,2.96148879964936e-06
slip,27,3.10956323963183e-05
slipknot,1,1.48074439982468e-06
slipon,1,1.48074439982468e-06
slipped,20,2.96148879964936e-05
slipper,2,2.96148879964936e-06
slippers,4,5.92297759929872e-06
slippery,11,1.48074439982468e-05
slipping,7,1.03652107987728e-05
slips,10,1.03652107987728e-05
slipshod,1,1.48074439982468e-06
slipstream,1,1.48074439982468e-06
slipup,1,1.48074439982468e-06
slit,2,2.96148879964936e-06
slitest,1,1.48074439982468e-06
slithered,1,1.48074439982468e-06
slithering,2,2.96148879964936e-06
slithers,1,1.48074439982468e-06
slitting,1,1.48074439982468e-06
sliver,2,1.48074439982468e-06
slivered,3,4.44223319947404e-06
slivers,3,4.44223319947404e-06
sljsummit,2,2.96148879964936e-06
sllconf,1,1.48074439982468e-06
sloan,5,7.4037219991234e-06
slobber,3,4.44223319947404e-06
slobs,2,2.96148879964936e-06
slocum,1,1.48074439982468e-06
slog,2,2.96148879964936e-06
slogan,14,1.62881883980715e-05
slogans,5,7.4037219991234e-06
slogged,1,1.48074439982468e-06
slomkowski,1,1.48074439982468e-06
sloop,1,1.48074439982468e-06
sloopy,1,1.48074439982468e-06
sloot,1,1.48074439982468e-06
slop,1,1.48074439982468e-06
slope,6,7.4037219991234e-06
slopes,2,2.96148879964936e-06
sloping,2,2.96148879964936e-06
slopped,1,1.48074439982468e-06
sloppier,1,1.48074439982468e-06
sloppily,2,2.96148879964936e-06
sloppiness,1,1.48074439982468e-06
sloppy,10,1.48074439982468e-05
slore,1,1.48074439982468e-06
slot,19,2.51726547970196e-05
sloth,1,1.48074439982468e-06
slots,13,1.62881883980715e-05
slotted,2,1.48074439982468e-06
slotting,1,1.48074439982468e-06
slouch,1,1.48074439982468e-06
slouches,1,1.48074439982468e-06
slouching,1,1.48074439982468e-06
slough,1,1.48074439982468e-06
sloughs,1,1.48074439982468e-06
slovakia,1,1.48074439982468e-06
slow,132,9.77291303884289e-05
slowdown,6,5.92297759929872e-06
slowdowns,1,1.48074439982468e-06
slowed,12,1.48074439982468e-05
slower,23,2.36919103971949e-05
slowest,4,2.96148879964936e-06
slowey,1,1.48074439982468e-06
slowgoing,1,1.48074439982468e-06
slowing,8,8.88446639894808e-06
slowly,67,7.10757311915846e-05
slowmo,1,1.48074439982468e-06
slowmotion,1,1.48074439982468e-06
slowmoving,2,2.96148879964936e-06
slows,6,8.88446639894808e-06
slpsnqs,1,1.48074439982468e-06
sls,3,4.44223319947404e-06
slsg,1,1.48074439982468e-06
slso,2,1.48074439982468e-06
slu,4,5.92297759929872e-06
sludgy,1,1.48074439982468e-06
slug,2,1.48074439982468e-06
slugger,4,4.44223319947404e-06
slugging,5,7.4037219991234e-06
sluggish,6,7.4037219991234e-06
sluggishness,1,1.48074439982468e-06
sluggy,1,1.48074439982468e-06
slugs,1,1.48074439982468e-06
sluh,3,4.44223319947404e-06
sluice,1,1.48074439982468e-06
slum,1,1.48074439982468e-06
slumber,4,5.92297759929872e-06
slumbers,1,1.48074439982468e-06
slumdog,3,4.44223319947404e-06
slump,8,1.18459551985974e-05
slumped,1,1.48074439982468e-06
slumping,1,1.48074439982468e-06
slung,2,2.96148879964936e-06
slur,1,1.48074439982468e-06
slurls,1,1.48074439982468e-06
slurp,1,1.48074439982468e-06
slurpee,1,1.48074439982468e-06
slurpees,2,2.96148879964936e-06
slurring,2,2.96148879964936e-06
slurry,2,2.96148879964936e-06
slurs,1,1.48074439982468e-06
slush,3,4.44223319947404e-06
slushee,1,1.48074439982468e-06
slut,4,4.44223319947404e-06
sluts,5,7.4037219991234e-06
slutty,2,2.96148879964936e-06
sly,1,1.48074439982468e-06
slyly,2,2.96148879964936e-06
slyman,3,4.44223319947404e-06
slynt,1,1.48074439982468e-06
slyvia,1,1.48074439982468e-06
sm,14,1.92496771977208e-05
sma,2,1.48074439982468e-06
smack,10,1.03652107987728e-05
smackby,1,1.48074439982468e-06
smackdown,3,4.44223319947404e-06
smacked,5,5.92297759929872e-06
smacking,2,2.96148879964936e-06
smackrealtalkcomeup,1,1.48074439982468e-06
smacks,2,2.96148879964936e-06
small,491,0.000229515381972825
smallbiz,1,1.48074439982468e-06
smallbusiness,1,1.48074439982468e-06
smallbut,1,1.48074439982468e-06
smallcashed,1,1.48074439982468e-06
smaller,72,5.18260539938638e-05
smallerscale,3,4.44223319947404e-06
smallest,10,5.92297759929872e-06
smallfryangie,1,1.48074439982468e-06
smallholding,2,2.96148879964936e-06
smallintimate,1,1.48074439982468e-06
smallish,1,1.48074439982468e-06
